Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HY,AY,HR,AR,HC,AC,HST,AST,HF,AF,BTTS,HomeGoalsAvg,AwayGoalsAvg,GoalDiff,HY_avg,AY_avg,HR_avg,AR_avg,HC_avg,AC_avg,HST_avg,AST_avg,HF_avg,AF_avg,Home_Win_Streak,Home_BTTS_Streak,Home_CleanSheet_Streak,Away_Win_Streak,Away_BTTS_Streak,Away_CleanSheet_Streak
2025-11-01,Liverpool,Aston Villa,2,0,H,2,3,0,0,1,4,4,3,13,11,0,1.5714285714285714,1.2857142857142858,0.2857142857142856,1.4285714285714286,1.7142857142857142,0.0,0.0,5.571428571428571,5.142857142857143,4.857142857142857,3.2857142857142856,9.571428571428571,10.714285714285714,1,2,1,5,3,2
2025-11-02,West Ham,Newcastle,3,1,H,1,2,0,0,7,6,9,4,5,10,1,1.1428571428571428,1.0,0.1428571428571428,1.1428571428571428,1.0,0.2857142857142857,0.0,6.285714285714286,4.571428571428571,3.857142857142857,3.142857142857143,10.285714285714286,10.571428571428571,1,4,0,3,5,0
2025-11-02,Man City,Bournemouth,3,1,H,2,2,0,0,10,4,8,5,8,11,1,2.75,1.5714285714285714,1.1785714285714286,1.375,3.0,0.0,0.14285714285714285,7.625,5.714285714285714,6.75,4.857142857142857,9.5,13.714285714285714,4,3,2,0,2,1
2025-11-03,Sunderland,Everton,1,1,D,3,2,0,0,4,1,3,2,10,12,1,2.0,1.0,1.0,2.142857142857143,1.8571428571428572,0.14285714285714285,0.14285714285714285,4.142857142857143,2.7142857142857144,3.5714285714285716,2.0,10.714285714285714,11.0,1,3,0,4,1,4
2025-11-08,Tottenham,Man United,2,2,D,5,1,0,0,5,3,4,2,10,8,1,1.25,1.75,-0.5,2.75,1.375,0.0,0.0,6.0,4.625,3.375,5.0,11.75,10.375,1,4,1,2,4,0
2025-11-08,Everton,Fulham,2,0,H,2,2,0,0,7,5,5,4,11,14,0,1.375,0.8571428571428571,0.5178571428571429,2.5,2.2857142857142856,0.0,0.0,5.875,4.0,4.0,3.5714285714285716,10.625,13.428571428571429,4,1,4,2,3,1
2025-11-08,West Ham,Burnley,3,2,H,2,2,0,0,7,4,6,7,15,13,1,1.1428571428571428,1.375,-0.2321428571428572,1.1428571428571428,1.875,0.2857142857142857,0.125,6.285714285714286,4.25,3.857142857142857,3.75,10.285714285714286,9.625,1,4,0,0,3,0
2025-11-08,Sunderland,Arsenal,2,2,D,2,1,0,0,2,2,2,7,13,13,1,2.0,1.25,0.75,2.142857142857143,2.125,0.14285714285714285,0.0,4.142857142857143,6.0,3.5714285714285716,5.5,10.714285714285714,11.125,1,3,0,2,4,1
2025-11-08,Chelsea,Wolves,3,0,H,1,2,0,0,10,1,8,0,12,14,0,1.4285714285714286,0.14285714285714285,1.2857142857142858,1.4285714285714286,2.7142857142857144,0.2857142857142857,0.2857142857142857,7.285714285714286,3.2857142857142856,5.285714285714286,2.2857142857142856,11.142857142857142,15.0,2,2,3,0,1,0
2025-11-09,Aston Villa,Bournemouth,4,0,H,2,2,0,0,6,9,8,4,8,20,0,1.625,1.5714285714285714,0.0535714285714286,1.25,3.0,0.125,0.14285714285714285,5.25,5.714285714285714,5.125,4.857142857142857,9.75,13.714285714285714,5,3,2,0,2,1
2025-11-09,Brentford,Newcastle,3,1,H,2,1,0,0,6,2,7,1,10,13,1,2.142857142857143,1.0,1.1428571428571428,2.0,1.0,0.0,0.0,4.285714285714286,4.571428571428571,4.857142857142857,3.142857142857143,10.285714285714286,10.571428571428571,2,3,0,3,5,0
2025-11-09,Crystal Palace,Brighton,0,0,D,1,4,0,0,4,8,2,3,10,12,0,1.2857142857142858,1.2857142857142858,0.0,1.4285714285714286,3.2857142857142856,0.0,0.0,4.0,5.285714285714286,4.428571428571429,4.142857142857143,10.0,12.142857142857142,3,2,3,2,3,2
2025-11-09,Nott'm Forest,Leeds,3,1,H,2,1,0,0,6,4,6,3,10,11,1,1.1428571428571428,0.8571428571428571,0.2857142857142857,1.4285714285714286,1.2857142857142858,0.0,0.0,7.0,3.142857142857143,4.0,3.0,10.857142857142858,10.142857142857142,3,1,2,1,5,0
2025-11-09,Man City,Liverpool,3,0,H,2,4,0,0,7,7,6,1,14,15,0,2.75,1.625,1.125,1.375,2.375,0.0,0.0,7.625,4.875,6.75,4.0,9.5,11.625,4,3,2,1,2,1
2025-11-22,Burnley,Chelsea,0,2,A,2,3,0,0,1,9,2,5,13,8,0,0.7142857142857143,1.875,-1.1607142857142856,1.0,2.25,0.0,0.25,2.142857142857143,4.25,2.2857142857142856,5.0,10.285714285714286,11.875,0,3,0,2,2,3
2025-11-22,Bournemouth,West Ham,2,2,D,3,2,0,0,9,2,10,2,9,10,1,1.25,1.125,0.125,2.125,2.0,0.0,0.0,5.25,5.0,4.875,3.5,12.375,10.5,0,2,1,1,4,0
2025-11-22,Brighton,Brentford,2,1,H,4,2,0,0,7,4,5,4,10,9,1,2.0,0.75,1.25,1.75,2.0,0.0,0.0,5.375,6.5,5.375,3.125,11.625,11.0,2,3,2,2,3,0
2025-11-22,Fulham,Sunderland,1,0,H,3,3,0,0,7,4,6,2,5,13,0,1.75,0.5,1.25,1.25,1.625,0.0,0.125,6.25,3.25,4.0,2.5,10.75,9.0,2,3,1,1,3,0
2025-11-22,Liverpool,Nott'm Forest,0,3,A,2,0,0,0,8,6,4,7,11,8,0,1.5714285714285714,0.75,0.8214285714285714,1.4285714285714286,1.875,0.0,0.0,5.571428571428571,4.375,4.857142857142857,3.875,9.571428571428571,11.125,1,2,1,3,1,2
2025-11-22,Wolves,Crystal Palace,0,2,A,2,3,0,0,1,4,1,4,13,9,0,0.875,1.375,-0.5,1.5,1.875,0.0,0.0,2.75,3.75,3.375,4.0,14.125,10.375,0,1,0,3,2,3
2025-11-22,Newcastle,Man City,2,1,H,1,3,0,0,5,9,5,4,13,8,1,1.75,1.8571428571428572,-0.1071428571428572,1.0,2.2857142857142856,0.125,0.0,7.625,4.142857142857143,5.625,3.7142857142857144,11.125,9.714285714285714,3,5,0,4,3,2
2025-11-23,Leeds,Aston Villa,1,2,A,5,1,0,0,3,3,5,3,18,16,1,1.625,1.2857142857142858,0.3392857142857142,2.125,1.7142857142857142,0.0,0.0,4.75,5.142857142857143,4.5,3.2857142857142856,11.5,10.714285714285714,1,5,0,5,3,2
2025-11-23,Arsenal,Tottenham,4,1,H,1,3,0,0,4,1,8,2,11,15,1,2.5714285714285716,2.142857142857143,0.4285714285714288,0.42857142857142855,2.2857142857142856,0.0,0.0,5.857142857142857,6.142857142857143,5.142857142857143,3.4285714285714284,9.285714285714286,11.285714285714286,2,4,1,1,4,1
2025-11-24,Man United,Everton,0,1,A,2,0,0,1,9,1,6,1,12,9,0,1.7142857142857142,1.0,0.7142857142857142,1.2857142857142858,1.8571428571428572,0.14285714285714285,0.14285714285714285,4.714285714285714,2.7142857142857144,6.0,2.0,10.142857142857142,11.0,2,4,0,4,1,4
2025-11-29,Brentford,Burnley,3,1,H,0,2,0,0,5,6,4,2,7,7,1,2.142857142857143,1.375,0.7678571428571428,2.0,1.875,0.0,0.125,4.285714285714286,4.25,4.857142857142857,3.75,10.285714285714286,9.625,2,3,0,0,3,0
2025-11-29,Man City,Leeds,3,2,H,4,1,0,0,8,1,9,4,17,11,1,2.75,0.8571428571428571,1.8928571428571428,1.375,1.2857142857142858,0.0,0.0,7.625,3.142857142857143,6.75,3.0,9.5,10.142857142857142,4,3,2,1,5,0
2025-11-29,Sunderland,Bournemouth,3,2,H,5,5,0,1,6,3,6,6,14,13,1,2.0,1.5714285714285714,0.4285714285714286,2.142857142857143,3.0,0.14285714285714285,0.14285714285714285,4.142857142857143,5.714285714285714,3.5714285714285716,4.857142857142857,10.714285714285714,13.714285714285714,1,3,0,0,2,1
2025-11-29,Everton,Newcastle,1,4,A,0,0,0,0,8,7,2,8,4,6,1,1.375,1.0,0.375,2.5,1.0,0.0,0.0,5.875,4.571428571428571,4.0,3.142857142857143,10.625,10.571428571428571,4,1,4,3,5,0
2025-11-29,Tottenham,Fulham,1,2,A,3,2,0,0,8,2,2,3,11,7,1,1.25,0.8571428571428571,0.3928571428571429,2.75,2.2857142857142856,0.0,0.0,6.0,4.0,3.375,3.5714285714285716,11.75,13.428571428571429,1,4,1,2,3,1
2025-11-30,Crystal Palace,Man United,1,2,A,3,2,0,0,4,4,3,6,14,14,1,1.2857142857142858,1.75,-0.4642857142857142,1.4285714285714286,1.375,0.0,0.0,4.0,4.625,4.428571428571429,5.0,10.0,10.375,3,2,3,2,4,0
2025-11-30,Aston Villa,Wolves,1,0,H,0,4,0,0,7,3,6,4,13,21,0,1.625,0.14285714285714285,1.4821428571428572,1.25,2.7142857142857144,0.125,0.2857142857142857,5.25,3.2857142857142856,5.125,2.2857142857142856,9.75,15.0,5,3,2,0,1,0
2025-11-30,Nott'm Forest,Brighton,0,2,A,0,1,0,0,9,2,3,6,11,10,0,1.1428571428571428,1.2857142857142858,-0.14285714285714302,1.4285714285714286,3.2857142857142856,0.0,0.0,7.0,5.285714285714286,4.0,4.142857142857143,10.857142857142858,12.142857142857142,3,1,2,2,3,2
2025-11-30,West Ham,Liverpool,0,2,A,1,0,1,0,7,2,0,5,12,14,0,1.1428571428571428,1.625,-0.4821428571428572,1.1428571428571428,2.375,0.2857142857142857,0.0,6.285714285714286,4.875,3.857142857142857,4.0,10.285714285714286,11.625,1,4,0,1,2,1
2025-11-30,Chelsea,Arsenal,1,1,D,1,6,1,0,3,3,4,4,12,13,1,1.4285714285714286,1.25,0.1785714285714286,1.4285714285714286,2.125,0.2857142857142857,0.0,7.285714285714286,6.0,5.285714285714286,5.5,11.142857142857142,11.125,2,2,3,2,4,1
2025-12-02,Bournemouth,Everton,0,1,A,3,3,0,0,1,6,2,3,14,14,0,1.25,1.0,0.25,2.125,1.8571428571428572,0.0,0.14285714285714285,5.25,2.7142857142857144,4.875,2.0,12.375,11.0,0,2,1,4,1,4
2025-12-02,Fulham,Man City,4,5,A,0,1,0,0,7,2,6,4,9,7,1,1.75,1.8571428571428572,-0.1071428571428572,1.25,2.2857142857142856,0.0,0.0,6.25,4.142857142857143,4.0,3.7142857142857144,10.75,9.714285714285714,2,3,1,4,3,2
2025-12-02,Newcastle,Tottenham,2,2,D,0,3,0,0,11,8,7,2,5,12,1,1.75,2.142857142857143,-0.3928571428571428,1.0,2.2857142857142856,0.125,0.0,7.625,6.142857142857143,5.625,3.4285714285714284,11.125,11.285714285714286,3,5,0,1,4,1
2025-12-03,Arsenal,Brentford,2,0,H,0,1,0,0,4,8,7,1,7,9,0,2.5714285714285716,0.75,1.8214285714285716,0.42857142857142855,2.0,0.0,0.0,5.857142857142857,6.5,5.142857142857143,3.125,9.285714285714286,11.0,2,4,1,2,3,0
2025-12-03,Brighton,Aston Villa,3,4,A,2,2,0,0,5,6,7,10,10,9,1,2.0,1.2857142857142858,0.7142857142857142,1.75,1.7142857142857142,0.0,0.0,5.375,5.142857142857143,5.375,3.2857142857142856,11.625,10.714285714285714,2,3,2,5,3,2
2025-12-03,Burnley,Crystal Palace,0,1,A,0,0,0,0,3,4,4,3,9,8,0,0.7142857142857143,1.375,-0.6607142857142857,1.0,1.875,0.0,0.0,2.142857142857143,3.75,2.2857142857142856,4.0,10.285714285714286,10.375,0,3,0,3,2,3
2025-12-03,Wolves,Nott'm Forest,0,1,A,2,2,0,0,3,9,1,3,19,11,0,0.875,0.75,0.125,1.5,1.875,0.0,0.0,2.75,4.375,3.375,3.875,14.125,11.125,0,1,0,3,1,2
2025-12-03,Leeds,Chelsea,3,1,H,1,1,0,0,4,2,5,2,10,13,1,1.625,1.875,-0.25,2.125,2.25,0.0,0.25,4.75,4.25,4.5,5.0,11.5,11.875,1,5,0,2,2,3
2025-12-03,Liverpool,Sunderland,1,1,D,1,1,0,0,7,3,4,6,10,5,1,1.5714285714285714,0.5,1.0714285714285714,1.4285714285714286,1.625,0.0,0.125,5.571428571428571,3.25,4.857142857142857,2.5,9.571428571428571,9.0,1,2,1,1,3,0
2025-12-04,Man United,West Ham,1,1,D,2,2,0,0,6,6,4,3,13,9,1,1.7142857142857142,1.125,0.5892857142857142,1.2857142857142858,2.0,0.14285714285714285,0.0,4.714285714285714,5.0,6.0,3.5,10.142857142857142,10.5,2,4,0,1,4,0
2025-12-06,Aston Villa,Arsenal,2,1,H,0,2,0,0,3,3,6,9,10,8,1,1.625,1.25,0.375,1.25,2.125,0.125,0.0,5.25,6.0,5.125,5.5,9.75,11.125,5,3,2,2,4,1
2025-12-06,Bournemouth,Chelsea,0,0,D,0,2,0,0,5,0,5,4,15,13,0,1.25,1.875,-0.625,2.125,2.25,0.0,0.25,5.25,4.25,4.875,5.0,12.375,11.875,0,2,1,2,2,3
2025-12-06,Everton,Nott'm Forest,3,0,H,4,3,0,0,6,3,5,3,17,15,0,1.375,0.75,0.625,2.5,1.875,0.0,0.0,5.875,4.375,4.0,3.875,10.625,11.125,4,1,4,3,1,2
2025-12-06,Man City,Sunderland,3,0,H,1,0,0,1,6,5,6,1,9,10,0,2.75,0.5,2.25,1.375,1.625,0.0,0.125,7.625,3.25,6.75,2.5,9.5,9.0,4,3,2,1,3,0
2025-12-06,Newcastle,Burnley,2,1,H,2,2,0,1,9,9,7,3,9,11,1,1.75,1.375,0.375,1.0,1.875,0.125,0.125,7.625,4.25,5.625,3.75,11.125,9.625,3,5,0,0,3,0
2025-12-06,Tottenham,Brentford,2,0,H,3,4,0,0,7,6,7,1,8,9,0,1.25,0.75,0.5,2.75,2.0,0.0,0.0,6.0,6.5,3.375,3.125,11.75,11.0,1,4,1,2,3,0
2025-12-06,Leeds,Liverpool,3,3,D,3,3,0,0,5,4,5,7,14,14,1,1.625,1.625,0.0,2.125,2.375,0.0,0.0,4.75,4.875,4.5,4.0,11.5,11.625,1,5,0,1,2,1
2025-12-07,Brighton,West Ham,1,1,D,2,2,0,0,10,6,4,5,12,8,1,2.0,1.125,0.875,1.75,2.0,0.0,0.0,5.375,5.0,5.375,3.5,11.625,10.5,2,3,2,1,4,0
2025-12-07,Fulham,Crystal Palace,1,2,A,0,0,0,0,6,4,4,5,5,8,1,1.75,1.375,0.375,1.25,1.875,0.0,0.0,6.25,3.75,4.0,4.0,10.75,10.375,2,3,1,3,2,3
2025-12-08,Wolves,Man United,1,4,A,3,2,0,0,1,9,2,10,17,12,1,0.875,1.75,-0.875,1.5,1.375,0.0,0.0,2.75,4.625,3.375,5.0,14.125,10.375,0,1,0,2,4,0
2025-08-15,Rennes,Marseille,1,0,H,2,3,1,0,1,12,5,2,8,11,0,2.142857142857143,1.5,0.6428571428571428,2.0,2.25,0.14285714285714285,0.25,5.285714285714286,5.75,5.857142857142857,5.0,12.0,11.0,4,2,2,3,2,2
2025-08-16,Lens,Lyon,0,1,A,2,3,0,0,13,8,5,3,13,20,0,2.0,1.0,1.0,1.8571428571428572,2.25,0.14285714285714285,0.5,8.142857142857142,6.75,5.714285714285714,4.25,11.571428571428571,15.25,5,3,2,1,1,3
2025-08-16,Monaco,Le Havre,3,1,H,0,1,0,0,5,4,3,4,5,14,1,2.0,0.5714285714285714,1.4285714285714286,1.75,1.5714285714285714,0.25,0.14285714285714285,4.375,3.5714285714285716,4.5,3.0,11.625,13.285714285714286,1,2,1,0,1,2
2025-08-16,Nice,Toulouse,0,1,A,2,3,0,0,9,4,2,2,12,13,0,1.375,1.0,0.375,1.75,3.4285714285714284,0.125,0.14285714285714285,5.125,4.142857142857143,4.875,3.0,11.625,15.142857142857142,0,3,0,1,2,2
2025-08-17,Brest,Lille,3,3,D,2,1,0,0,2,2,5,6,11,13,1,1.5,1.8571428571428572,-0.3571428571428572,1.375,2.857142857142857,0.125,0.2857142857142857,5.5,6.857142857142857,4.875,5.0,13.375,14.285714285714286,3,2,2,4,1,3
2025-08-17,Angers,Paris FC,1,0,H,2,1,1,0,3,7,2,7,14,10,0,1.1428571428571428,1.125,0.017857142857142794,1.5714285714285714,1.5,0.14285714285714285,0.125,4.428571428571429,3.25,4.0,3.375,13.0,11.375,3,1,3,1,2,2
2025-08-17,Auxerre,Lorient,1,0,H,3,2,0,0,4,5,3,3,18,14,0,0.875,0.2857142857142857,0.5892857142857143,2.25,2.142857142857143,0.375,0.14285714285714285,5.25,3.5714285714285716,3.375,2.7142857142857144,13.125,11.0,1,2,1,2,3,1
2025-08-17,Metz,Strasbourg,0,1,A,2,2,0,0,3,3,0,4,16,13,0,0.7142857142857143,1.375,-0.6607142857142857,1.2857142857142858,2.5,0.14285714285714285,0.375,4.142857142857143,2.625,2.857142857142857,3.0,12.285714285714286,13.0,2,3,1,1,2,1
2025-08-17,Nantes,Paris SG,0,1,A,1,1,0,0,2,7,0,4,6,6,0,1.0,1.875,-0.875,1.625,1.0,0.0,0.0,3.125,5.75,3.0,5.75,11.375,10.0,0,3,0,4,1,3
2025-08-22,Paris SG,Angers,1,0,H,0,0,0,0,12,0,4,0,3,9,0,2.4285714285714284,0.625,1.8035714285714284,1.2857142857142858,1.25,0.0,0.0,7.142857142857143,2.625,7.857142857142857,2.5,10.428571428571429,9.75,4,1,3,3,1,3
2025-08-23,Marseille,Paris FC,5,2,H,1,0,0,0,5,2,7,4,9,12,1,3.2857142857142856,1.125,2.1607142857142856,1.8571428571428572,1.5,0.0,0.125,5.428571428571429,3.25,6.571428571428571,3.375,12.857142857142858,11.375,3,2,2,1,2,2
2025-08-23,Nice,Auxerre,3,1,H,2,2,0,1,5,4,6,8,10,15,1,1.375,0.5714285714285714,0.8035714285714286,1.75,2.0,0.125,0.14285714285714285,5.125,4.142857142857143,4.875,4.0,11.625,14.0,0,3,0,1,2,1
2025-08-23,Lyon,Metz,3,0,H,0,2,0,0,4,3,8,2,13,15,0,1.8571428571428572,1.25,0.6071428571428572,1.5714285714285714,1.625,0.14285714285714285,0.25,6.285714285714286,4.125,4.857142857142857,3.25,13.857142857142858,10.0,1,1,3,2,3,1
2025-08-24,Lorient,Rennes,4,0,H,6,0,0,2,3,2,7,1,18,7,0,2.125,1.125,1.0,2.125,1.625,0.0,0.375,2.875,5.375,5.125,3.375,10.625,10.375,2,3,1,4,2,2
2025-08-24,Le Havre,Lens,1,2,A,3,1,0,0,7,0,6,3,17,16,1,1.125,1.5,-0.375,1.625,2.125,0.0,0.25,5.25,4.75,4.25,4.75,14.375,14.0,0,1,2,5,3,2
2025-08-24,Strasbourg,Nantes,1,0,H,2,2,0,0,7,6,4,2,11,9,0,2.0,0.7142857142857143,1.2857142857142856,1.8571428571428572,1.8571428571428572,0.14285714285714285,0.14285714285714285,4.0,3.142857142857143,5.857142857142857,2.0,10.857142857142858,11.571428571428571,1,2,1,0,3,0
2025-08-24,Toulouse,Brest,2,0,H,0,1,0,0,3,9,3,2,14,10,0,1.75,1.1428571428571428,0.6071428571428572,1.5,2.0,0.0,0.14285714285714285,5.125,2.7142857142857144,4.75,2.7142857142857144,13.75,12.285714285714286,1,2,2,3,2,2
2025-08-24,Lille,Monaco,1,0,H,1,2,0,0,8,3,1,1,7,14,0,2.0,1.4285714285714286,0.5714285714285714,1.75,3.2857142857142856,0.125,0.2857142857142857,6.0,4.285714285714286,5.0,3.4285714285714284,12.0,14.714285714285714,4,1,3,1,2,1
2025-08-29,Lens,Brest,3,1,H,1,3,0,1,15,1,10,2,7,12,1,2.0,1.1428571428571428,0.8571428571428572,1.8571428571428572,2.0,0.14285714285714285,0.14285714285714285,8.142857142857142,2.7142857142857144,5.714285714285714,2.7142857142857144,11.571428571428571,12.285714285714286,5,3,2,3,2,2
2025-08-30,Lorient,Lille,1,7,A,3,3,0,0,3,8,2,11,14,18,1,2.125,1.8571428571428572,0.2678571428571428,2.125,2.857142857142857,0.0,0.2857142857142857,2.875,6.857142857142857,5.125,5.0,10.625,14.285714285714286,2,3,1,4,1,3
2025-08-30,Nantes,Auxerre,1,0,H,1,3,0,0,3,9,3,4,13,11,0,1.0,0.5714285714285714,0.4285714285714286,1.625,2.0,0.0,0.14285714285714285,3.125,4.142857142857143,3.0,4.0,11.375,14.0,0,3,0,1,2,1
2025-08-30,Toulouse,Paris SG,3,6,A,1,0,0,0,5,7,6,8,7,11,1,1.75,1.875,-0.125,1.5,1.0,0.0,0.0,5.125,5.75,4.75,5.75,13.75,10.0,1,2,2,4,1,3
2025-08-31,Angers,Rennes,1,1,D,2,2,0,0,1,7,7,7,9,11,1,1.1428571428571428,1.125,0.017857142857142794,1.5714285714285714,1.625,0.14285714285714285,0.375,4.428571428571429,5.375,4.0,3.375,13.0,10.375,3,1,3,4,2,2
2025-08-31,Le Havre,Nice,3,1,H,1,4,0,0,0,5,8,3,13,16,1,1.125,1.1428571428571428,-0.017857142857142794,1.625,2.7142857142857144,0.0,0.14285714285714285,5.25,4.714285714285714,4.25,2.857142857142857,14.375,13.285714285714286,0,1,2,0,3,0
2025-08-31,Monaco,Strasbourg,3,2,H,2,1,0,1,6,5,4,4,13,12,1,2.0,1.375,0.625,1.75,2.5,0.25,0.375,4.375,2.625,4.5,3.0,11.625,13.0,1,2,1,1,2,1
2025-08-31,Paris FC,Metz,3,2,H,1,1,0,1,14,6,9,2,4,8,1,1.7142857142857142,1.25,0.4642857142857142,2.4285714285714284,1.625,0.14285714285714285,0.25,6.142857142857143,4.125,4.142857142857143,3.25,11.714285714285714,10.0,1,2,2,2,3,1
2025-08-31,Lyon,Marseille,1,0,H,2,2,0,1,9,4,5,2,16,11,0,1.8571428571428572,1.5,0.3571428571428572,1.5714285714285714,2.25,0.14285714285714285,0.25,6.285714285714286,5.75,4.857142857142857,5.0,13.857142857142858,11.0,1,1,3,3,2,2
2025-09-12,Marseille,Lorient,4,0,H,3,2,0,1,10,0,8,1,18,5,0,3.2857142857142856,0.2857142857142857,3.0,1.8571428571428572,2.142857142857143,0.0,0.14285714285714285,5.428571428571429,3.5714285714285716,6.571428571428571,2.7142857142857144,12.857142857142858,11.0,3,2,2,2,3,1
2025-09-13,Nice,Nantes,1,0,H,2,0,0,0,7,4,8,3,16,13,0,1.375,0.7142857142857143,0.6607142857142857,1.75,1.8571428571428572,0.125,0.14285714285714285,5.125,3.142857142857143,4.875,2.0,11.625,11.571428571428571,0,3,0,0,3,0
2025-09-13,Auxerre,Monaco,1,2,A,3,6,1,0,5,8,2,3,12,19,1,0.875,1.4285714285714286,-0.5535714285714286,2.25,3.2857142857142856,0.375,0.2857142857142857,5.25,4.285714285714286,3.375,3.4285714285714284,13.125,14.714285714285714,1,2,1,1,2,1
2025-09-14,Lille,Toulouse,2,1,H,2,3,0,1,7,6,5,4,12,10,1,2.0,1.0,1.0,1.75,3.4285714285714284,0.125,0.14285714285714285,6.0,4.142857142857143,5.0,3.0,12.0,15.142857142857142,4,1,3,1,2,2
2025-09-14,Brest,Paris FC,1,2,A,0,2,0,1,6,1,8,4,11,10,1,1.5,1.125,0.375,1.375,1.5,0.125,0.125,5.5,3.25,4.875,3.375,13.375,11.375,3,2,2,1,2,2
2025-09-14,Metz,Angers,1,1,D,0,1,0,0,4,3,5,4,10,7,1,0.7142857142857143,0.625,0.0892857142857143,1.2857142857142858,1.25,0.14285714285714285,0.0,4.142857142857143,2.625,2.857142857142857,2.5,12.285714285714286,9.75,2,3,1,3,1,3
2025-09-14,Paris SG,Lens,2,0,H,1,2,0,0,4,3,6,3,10,8,0,2.4285714285714284,1.5,0.9285714285714284,1.2857142857142858,2.125,0.0,0.25,7.142857142857143,4.75,7.857142857142857,4.75,10.428571428571429,14.0,4,1,3,5,3,2
2025-09-14,Strasbourg,Le Havre,1,0,H,2,2,1,0,4,3,7,1,8,16,0,2.0,0.5714285714285714,1.4285714285714286,1.8571428571428572,1.5714285714285714,0.14285714285714285,0.14285714285714285,4.0,3.5714285714285716,5.857142857142857,3.0,10.857142857142858,13.285714285714286,1,2,1,0,1,2
2025-09-14,Rennes,Lyon,3,1,H,2,2,0,1,5,4,5,5,18,13,1,2.142857142857143,1.0,1.1428571428571428,2.0,2.25,0.14285714285714285,0.5,5.285714285714286,6.75,5.857142857142857,4.25,12.0,15.25,4,2,2,1,1,3
2025-09-19,Lyon,Angers,1,0,H,2,2,0,0,7,4,5,2,16,10,0,1.8571428571428572,0.625,1.2321428571428572,1.5714285714285714,1.25,0.14285714285714285,0.0,6.285714285714286,2.625,4.857142857142857,2.5,13.857142857142858,9.75,1,1,3,3,1,3
2025-09-20,Nantes,Rennes,2,2,D,3,1,0,0,4,4,4,4,14,18,1,1.0,1.125,-0.125,1.625,1.625,0.0,0.375,3.125,5.375,3.0,3.375,11.375,10.375,0,3,0,4,2,2
2025-09-20,Brest,Nice,4,1,H,1,3,0,0,2,7,5,4,17,11,1,1.5,1.1428571428571428,0.3571428571428572,1.375,2.7142857142857144,0.125,0.14285714285714285,5.5,4.714285714285714,4.875,2.857142857142857,13.375,13.285714285714286,3,2,2,0,3,0
2025-09-20,Lens,Lille,3,0,H,1,3,0,0,4,10,6,3,17,11,0,2.0,1.8571428571428572,0.1428571428571428,1.8571428571428572,2.857142857142857,0.14285714285714285,0.2857142857142857,8.142857142857142,6.857142857142857,5.714285714285714,5.0,11.571428571428571,14.285714285714286,5,3,2,4,1,3
2025-09-21,Paris FC,Strasbourg,2,3,A,1,5,0,0,4,2,6,4,11,10,1,1.7142857142857142,1.375,0.3392857142857142,2.4285714285714284,2.5,0.14285714285714285,0.375,6.142857142857143,2.625,4.142857142857143,3.0,11.714285714285714,13.0,1,2,2,1,2,1
2025-09-21,Auxerre,Toulouse,1,0,H,1,6,1,0,3,4,1,3,12,20,0,0.875,1.0,-0.125,2.25,3.4285714285714284,0.375,0.14285714285714285,5.25,4.142857142857143,3.375,3.0,13.125,15.142857142857142,1,2,1,1,2,2
2025-09-21,Le Havre,Lorient,1,1,D,3,6,0,0,6,2,2,4,20,15,1,1.125,0.2857142857142857,0.8392857142857143,1.625,2.142857142857143,0.0,0.14285714285714285,5.25,3.5714285714285716,4.25,2.7142857142857144,14.375,11.0,0,1,2,2,3,1
2025-09-21,Monaco,Metz,5,2,H,1,0,0,0,4,5,6,3,15,6,1,2.0,1.25,0.75,1.75,1.625,0.25,0.25,4.375,4.125,4.5,3.25,11.625,10.0,1,2,1,2,3,1
2025-09-22,Marseille,Paris SG,1,0,H,3,0,0,0,5,3,2,5,16,7,0,3.2857142857142856,1.875,1.4107142857142856,1.8571428571428572,1.0,0.0,0.0,5.428571428571429,5.75,6.571428571428571,5.75,12.857142857142858,10.0,3,2,2,4,1,3
2025-09-26,Strasbourg,Marseille,1,2,A,2,4,0,0,5,4,1,9,13,15,1,2.0,1.5,0.5,1.8571428571428572,2.25,0.14285714285714285,0.25,4.0,5.75,5.857142857142857,5.0,10.857142857142858,11.0,1,2,1,3,2,2
2025-09-27,Lorient,Monaco,3,1,H,2,3,0,1,2,4,8,2,10,11,1,2.125,1.4285714285714286,0.6964285714285714,2.125,3.2857142857142856,0.0,0.2857142857142857,2.875,4.285714285714286,5.125,3.4285714285714284,10.625,14.714285714285714,2,3,1,1,2,1
2025-09-27,Toulouse,Nantes,2,2,D,2,3,0,0,1,4,7,2,18,12,1,1.75,0.7142857142857143,1.0357142857142856,1.5,1.8571428571428572,0.0,0.14285714285714285,5.125,3.142857142857143,4.75,2.0,13.75,11.571428571428571,1,2,2,0,3,0
2025-09-27,Paris SG,Auxerre,2,0,H,1,2,0,0,5,5,8,3,17,10,0,2.4285714285714284,0.5714285714285714,1.857142857142857,1.2857142857142858,2.0,0.0,0.14285714285714285,7.142857142857143,4.142857142857143,7.857142857142857,4.0,10.428571428571429,14.0,4,1,3,1,2,1
